image_path,n_boxes,mean_conf,gt_chars,pred_chars,doc_similarity
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0003.jpg,67,0.9832988409360427,807,745,0.6417525773195877
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0519.jpg,77,0.9840294825724316,862,807,0.683043738765728
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0018.jpg,94,0.983913141858521,942,884,0.8116100766703176
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0306.jpg,105,0.9868723975102437,1111,1050,0.6978250809810274
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0672.jpg,68,0.9853681514893443,777,728,0.5514950166112956
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0977.jpg,67,0.9843347898665208,749,703,0.8195592286501377
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0157.jpg,98,0.9831972124953674,1092,1010,0.6450999048525214
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1088.jpg,102,0.9803444754066615,1015,963,0.6572295247724975
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1450.jpg,86,0.9818086816719401,920,870,0.6324022346368715
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1012.jpg,73,0.9845703286706502,738,700,0.8511821974965229
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1172.jpg,67,0.9821042407875326,769,711,0.7162162162162162
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0420.jpg,73,0.9850601943012435,772,728,0.796
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0832.jpg,57,0.9850491624225608,619,581,0.7616666666666667
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0454.jpg,57,0.9865360670095233,631,590,0.7534807534807535
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1408.jpg,55,0.98508759147163,552,525,0.8096564531104921
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1274.jpg,73,0.9828690021625001,759,717,0.8224932249322493
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0984.jpg,96,0.9869891159001006,1045,987,0.6929133858267716
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0951.jpg,45,0.9839952895201426,467,437,0.8561946902654868
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0670.jpg,93,0.9860494411953912,938,884,0.6311745334796927
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1447.jpg,77,0.9854754369047932,860,797,0.7773083886541944
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0554.jpg,85,0.9855048202102682,985,912,0.4965735371639431
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0927.jpg,58,0.985779222556583,653,612,0.5786561264822134
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0230.jpg,93,0.9871298119121783,934,878,0.7924944812362031
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0842.jpg,87,0.9835035382751439,1017,937,0.654042988741044
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1207.jpg,47,0.9852140023670282,504,474,0.7259713701431493
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0720.jpg,75,0.9844970638424636,872,807,0.5812983918999405
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0339.jpg,105,0.9824589340201133,1115,1037,0.6236059479553904
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0750.jpg,107,0.9835838485562275,1266,1171,0.5055395978662289
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1115.jpg,46,0.9797015306800456,507,476,0.71617497456765
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0478.jpg,85,0.9857840951780494,909,856,0.8056657223796034
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0029.jpg,107,0.9823941162568782,1243,1174,0.761274306992139
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1042.jpg,47,0.9843195179994978,518,490,0.7777777777777778
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1372.jpg,47,0.9833229690546729,542,504,0.7896749521988528
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1376.jpg,99,0.9861830051373552,974,932,0.8541448058761805
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0332.jpg,47,0.9883855366483586,515,476,0.7406659939455096
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0958.jpg,56,0.9835329498544151,625,580,0.7136929460580913
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0514.jpg,87,0.9841414706020456,1006,935,0.8006182380216383
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0088.jpg,102,0.9853730102951056,1015,967,0.82744702320888
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0537.jpg,47,0.985315350735642,494,464,0.6993736951983298
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1387.jpg,57,0.9867775097909223,643,603,0.869983948635634
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1347.jpg,78,0.986204838564702,876,821,0.7118444313494402
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0765.jpg,47,0.9838212446599445,516,483,0.8088088088088088
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0673.jpg,66,0.9836235079205611,708,668,0.6933139534883721
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0282.jpg,66,0.9859502427942849,730,679,0.7338537970191625
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0380.jpg,67,0.984293006888558,794,732,0.6854521625163827
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1354.jpg,96,0.9834615374553447,1055,996,0.6660165772793759
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1006.jpg,66,0.9859882212756447,706,650,0.7684365781710915
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0953.jpg,64,0.9826939943979445,649,607,0.8009554140127388
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0490.jpg,96,0.9875063943788905,1021,967,0.7635814889336016
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1462.jpg,98,0.9826625972471071,1151,1073,0.5845323741007195
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0133.jpg,57,0.9855905168223154,673,624,0.7216653816499614
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0389.jpg,57,0.9797309882511265,677,631,0.8715596330275229
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0089.jpg,75,0.9875155017522644,777,728,0.7521594684385382
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0369.jpg,95,0.9839826565508929,999,941,0.8237113402061855
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0874.jpg,46,0.9788413647738586,510,475,0.8142131979695432
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0919.jpg,65,0.9841116991553618,693,648,0.7994034302759135
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0822.jpg,57,0.9831063224313759,696,645,0.7293064876957495
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0796.jpg,93,0.9853060961093455,982,917,0.6624539231174302
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1351.jpg,74,0.9818596539796479,779,733,0.8333333333333334
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1225.jpg,56,0.9836333856386278,605,570,0.8391489361702128
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1107.jpg,106,0.9863531662291712,1114,1042,0.7430426716141002
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1134.jpg,57,0.9876748094761366,640,598,0.72859450726979
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0254.jpg,47,0.9866453747470567,504,472,0.7766393442622951
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1182.jpg,102,0.9864466086957938,1086,1023,0.6619250829777146
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1065.jpg,63,0.9856072392050277,660,620,0.8140625
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0152.jpg,57,0.9853951002227804,629,587,0.7203947368421053
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0251.jpg,107,0.985517966301938,1213,1142,0.5885350318471337
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0540.jpg,47,0.9832653244868055,518,486,0.8027888446215139
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1482.jpg,77,0.9837523395663041,903,834,0.671272308578008
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0397.jpg,101,0.9857107245917025,1015,966,0.7198384654215043
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1461.jpg,77,0.9842050008869104,835,798,0.8058787507654623
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1226.jpg,65,0.9864090947084133,703,653,0.831858407079646
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0934.jpg,107,0.9814474039704394,1284,1192,0.6413570274636511
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0739.jpg,47,0.9848433518862111,519,490,0.796828543111992
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0137.jpg,47,0.9851662222523737,505,472,0.7533265097236438
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0968.jpg,93,0.9847351353529311,943,884,0.7389162561576355
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0308.jpg,97,0.985673134247834,1100,1033,0.6394749179559306
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0777.jpg,104,0.9872773679936342,1126,1046,0.5534069981583793
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0372.jpg,86,0.9853804230541374,974,914,0.7213983050847458
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0873.jpg,45,0.9830557755353382,459,431,0.849438202247191
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0472.jpg,76,0.9838214044577779,822,779,0.8357276702061212
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0790.jpg,47,0.9820287627295223,517,489,0.7872763419483101
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0002.jpg,87,0.9839366560768968,959,890,0.6468361276365603
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1395.jpg,107,0.984134150299748,1293,1191,0.3856682769726248
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1046.jpg,84,0.9853887170705645,865,824,0.6927175843694494
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0547.jpg,57,0.9875905552621242,631,587,0.7684729064039408
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0095.jpg,45,0.9836431729705001,463,438,0.8412874583795783
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0445.jpg,65,0.9841520587793054,718,669,0.7296322999279019
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0914.jpg,67,0.9844002861776222,732,685,0.6690190543401553
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0244.jpg,98,0.984195813803995,1110,1043,0.7292150487691593
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0741.jpg,47,0.9835767713857898,512,478,0.806060606060606
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0860.jpg,47,0.9845150395249679,524,500,0.873046875
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0960.jpg,86,0.9829955298959245,950,882,0.5895196506550219
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0512.jpg,97,0.9860532026878587,1088,1022,0.7838862559241706
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1340.jpg,97,0.9854593544881648,1110,1037,0.7545412203074057
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0219.jpg,93,0.9864971633190114,975,915,0.7566137566137566
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0558.jpg,67,0.9857738618938099,799,739,0.6553966189856957
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0768.jpg,47,0.98261242169444,540,504,0.7739463601532567
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0246.jpg,47,0.9854391339243507,546,512,0.8431001890359168
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1143.jpg,74,0.9854248636596079,805,757,0.647887323943662
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1144.jpg,102,0.9848781867068126,1087,1013,0.6657142857142857
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1035.jpg,47,0.9862815555071307,556,513,0.7839101964452759
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0079.jpg,87,0.9806333225890329,1010,936,0.590955806783145
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0260.jpg,57,0.9883038670572605,631,585,0.7171052631578947
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0148.jpg,67,0.9842227306246399,791,729,0.7776315789473685
